collectedAt,content_data_employeeCount,content_entityName,recordType,schemaVersion,source_name,source_url
2026-08-11T16:20:57.711062,3,Helios,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/helios
2026-08-11T16:20:57.711068,10,Scanbase,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/scanbase
2026-08-11T16:20:57.711073,12,Cosine,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/cosine
2026-08-11T16:20:57.711078,2,Gluetrail,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/gluetrail
2026-08-11T16:20:57.711083,14,Credal.ai,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/credal-ai
2026-08-11T16:20:57.711089,30,Spellbrush,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/spellbrush
2026-08-11T16:20:57.711094,4,DataSuite,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/datasuite
2026-08-11T16:20:57.711099,80,Hadrius,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/hadrius
2026-08-11T16:20:57.711105,16,222,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/222
2026-08-11T16:20:57.711110,5,Gooseworks,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/gooseworks
2026-08-11T16:20:57.711115,3,Rubbrband,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/rubbrband
2026-08-11T16:20:57.711121,195,Jasper.ai,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/jasper-ai
2026-08-11T16:20:57.711126,9,Trigger.dev,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/trigger-dev
2026-08-11T16:20:57.711131,30,Rollstack,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/rollstack-2
2026-08-11T16:20:57.711137,18,JITX,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/jitx
2026-08-11T16:20:57.711142,7,Sameday,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/sameday
2026-08-11T16:20:57.711147,10,Julius,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/julius
2026-08-11T16:20:57.711153,30,Superorder,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/superorder
2026-08-11T16:20:57.711158,15,Blee,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/blee
2026-08-11T16:20:57.711163,2,Popsy,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/popsy
2026-08-11T16:20:57.711169,2,Elessar,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/elessar
2026-08-11T16:20:57.711174,15,Thera,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/thera
2026-08-11T16:20:57.711179,2,InVision Medical Technology,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/invision-medical-technology
2026-08-11T16:20:57.711185,35,Firecrawl,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/firecrawl
2026-08-11T16:20:57.711190,1,Star,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/star
2026-08-11T16:20:57.711200,3,Mito,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/mito
2026-08-11T16:20:57.711205,12,Invofox,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/invofox
2026-08-11T16:20:57.711211,3,Trellus,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/trellus
2026-08-11T16:20:57.711216,60,Cambio,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/cambio-2
2026-08-11T16:20:57.711221,11,Findly,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/findly
2026-08-11T16:20:57.711227,3,Poly,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/poly
2026-08-11T16:20:57.711232,2,Atlas,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/atlaswork
2026-08-11T16:20:57.711237,65,Juicebox,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/juicebox
2026-08-11T16:20:57.711243,22,NewsCatcher,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/newscatcher
2026-08-11T16:20:57.711248,3,Paragon AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/paragon-ai
2026-08-11T16:20:57.711254,16,Cerrion,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/cerrion
2026-08-11T16:20:57.711259,2,CodeCanary,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/codecanary
2026-08-11T16:20:57.711264,10,Coris,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/coris
2026-08-11T16:20:57.711269,8,Craze,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/craze
2026-08-11T16:20:57.711275,18,Hedgehog,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/hedgehog-2
2026-08-11T16:20:57.711280,13,Polymath Robotics,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/polymath-robotics
2026-08-11T16:20:57.711286,15,Wondercraft,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/wondercraft
2026-08-11T16:20:57.711291,2,Midplane,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/midplane
2026-08-11T16:20:57.711296,45,Aurelian,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/aurelian
2026-08-11T16:20:57.711302,,Knowtex,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/knowtex
2026-08-11T16:20:57.711307,3,Boton,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/boton
2026-08-11T16:20:57.711312,2,TypeLess,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/typeless
2026-08-11T16:20:57.711317,20,Axle,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/axle
2026-08-11T16:20:57.711322,14,Overwatch,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/overwatch
2026-08-11T16:20:57.711328,7,Roxels,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/roxels
2026-08-11T16:20:57.711333,100,Latent Space,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/latent-space
2026-08-11T16:20:57.711338,4,Raven,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/raven
2026-08-11T16:20:57.711344,8,SilkChart,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/silkchart
2026-08-11T16:20:57.711349,2,Makeasite,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/makeasite
2026-08-11T16:20:57.711354,6,Unify,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/unify
2026-08-11T16:20:57.711360,65,Oneleet,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/oneleet
2026-08-11T16:20:57.711365,15,Intuned,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/intuned
2026-08-11T16:20:57.711371,20,Pasito,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/pasito
2026-08-11T16:20:57.711376,2,Boundo,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/boundo
2026-08-11T16:20:57.711385,10,Activepieces,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/activepieces
2026-08-11T16:20:57.711391,5,Rima AI (formerly Garage),STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/rima-ai
2026-08-11T16:20:57.711396,2,Delfino AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/delfino-ai
2026-08-11T16:20:57.711402,7,FlyCode,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/flycode
2026-08-11T16:20:57.711407,5,Maya Labs,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/maya-labs
2026-08-11T16:20:57.711413,4,Blitz,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/blitz
2026-08-11T16:20:57.711419,1,Integrated Reasoning,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/integrated-reasoning
2026-08-11T16:20:57.711424,3,Artemis Search,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/artemis-search
2026-08-11T16:20:57.711429,4,Quinn,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/quinn
2026-08-11T16:20:57.711435,5,Ciro,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/ciro
2026-08-11T16:20:57.711440,8,Feather,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/feather-2
2026-08-11T16:20:57.711445,7,Unthread,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/unthread
2026-08-11T16:20:57.711451,14,Fini,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/fini
2026-08-11T16:20:57.711456,35,Landeed,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/landeed
2026-08-11T16:20:57.711462,6,NuMind,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/numind
2026-08-11T16:20:57.711467,3,100x,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/100x
2026-08-11T16:20:57.711472,5,Clearline,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/clearline
2026-08-11T16:20:57.711478,,ECSA,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/ecsa
2026-08-11T16:20:57.711483,5,Sanifu,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/sanifu
2026-08-11T16:20:57.711489,12,Typewise,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/typewise
2026-08-11T16:20:57.711494,1,Champ,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/champ
2026-08-11T16:20:57.711500,10,AviaryAI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/aviaryai
2026-08-11T16:20:57.711505,20,HOMLI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/homli
2026-08-11T16:20:57.711510,26,Metriport,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/metriport
2026-08-11T16:20:57.711516,2,Mistle,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/mistle
2026-08-11T16:20:57.711521,48,Paces,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/paces
2026-08-11T16:20:57.711526,4,Cobbery,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/cobbery
2026-08-11T16:20:57.711531,35,Peoplebox.ai,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/peoplebox
2026-08-11T16:20:57.711537,50,Fetii,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/fetii
2026-08-11T16:20:57.711542,12,SigmaMind AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/sigmamind-ai
2026-08-11T16:20:57.711547,28,Two Dots,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/two-dots
2026-08-11T16:20:57.711552,4,AnythingLLM,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/anythingllm
2026-08-11T16:20:57.711558,12,Kaya,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/kaya
2026-08-11T16:20:57.711569,,Ollama,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/ollama
2026-08-11T16:20:57.711575,8,Quadrant Health,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/quadrant-health
2026-08-11T16:20:57.711580,,GEn1E Lifesciences,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/gen1e-lifesciences
2026-08-11T16:20:57.711585,60,Atomic Industries,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/atomic-industries
2026-08-11T16:20:57.711591,4,Capuchin,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/capuchin
2026-08-11T16:20:57.711596,5,Attack Capital,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/attack-capital
2026-08-11T16:20:57.711602,9,Industrial Next,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/industrial-next
2026-08-11T16:20:57.711607,15,Lamar Health,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/lamar-health
2026-08-11T16:20:57.711613,9,Status,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/status
2026-08-11T16:20:57.711618,1,Sophys,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/sophys
2026-08-11T16:20:57.711623,5,Iron Leap,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/iron-leap
2026-08-11T16:20:57.711629,30,PolicyFly,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/policyfly
2026-08-11T16:20:57.711634,54,Reality Defender,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/reality-defender
2026-08-11T16:20:57.711639,56,Flux Auto,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/flux-auto
2026-08-11T16:20:57.711645,80,PermitFlow,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/permitflow
2026-08-11T16:20:57.711650,20,Kaso,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/kaso
2026-08-11T16:20:57.711655,12,WeReno,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/wereno
2026-08-11T16:20:57.711660,8,goodfin,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/goodfin
2026-08-11T16:20:57.711665,30,Cinder,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/cinder-2
2026-08-11T16:20:57.711670,4,Sota2,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/sota2
2026-08-11T16:20:57.711675,2,Codec,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/codec
2026-08-11T16:20:57.711680,40,haddock,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/haddock
2026-08-11T16:20:57.711685,4,Housewarming,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/housewarming
2026-08-11T16:20:57.711691,4,Siftly,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/siftly
2026-08-11T16:20:57.711696,10,RTHM,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/rthm
2026-08-11T16:20:57.711701,30,Curacel,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/curacel
2026-08-11T16:20:57.711706,3,NearWave,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/nearwave
2026-08-11T16:20:57.711711,8,Strong Compute,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/strong-compute
2026-08-11T16:20:57.711716,10,Dart,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/dart
2026-08-11T16:20:57.711721,20,Serif Health,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/serif-health
2026-08-11T16:20:57.711726,2,T3 Chat,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/t3-chat
2026-08-11T16:20:57.711732,85,Broccoli AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/broccoli-ai
2026-08-11T16:20:57.711737,4,Postal,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/postal
2026-08-11T16:20:57.711751,15,Velt,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/velt
2026-08-11T16:20:57.711756,25,Shaped,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/shaped
2026-08-11T16:20:57.711762,,Sei AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/sei-ai
2026-08-11T16:20:57.711767,11,Layerup,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/layerup
2026-08-11T16:20:57.711772,5,Sprites,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/sprites
2026-08-11T16:20:57.711777,20,InferEdge,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/inferedge
2026-08-11T16:20:57.711782,10,Vimmerse,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/vimmerse
2026-08-11T16:20:57.711788,4,Stably AI (Orca),STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/stably-ai-orca
2026-08-11T16:20:57.711793,25,Theneo,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/theneo
2026-08-11T16:20:57.711799,4,MosaicVoice,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/mosaicvoice
2026-08-11T16:20:57.711804,3,Ponyrun,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/ponyrun
2026-08-11T16:20:57.711809,35,BotCity,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/botcity
2026-08-11T16:20:57.711814,2,Moots,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/moots
2026-08-11T16:20:57.711820,13,Bemlo,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/bemlo
2026-08-11T16:20:57.711828,40,WhiteLab Genomics,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/whitelab-genomics
2026-08-11T16:20:57.711835,19,Reforged Labs,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/reforged-labs
2026-08-11T16:20:57.711842,2,Top Road,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/top-road
2026-08-11T16:20:57.711848,5,Cozmo AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/cozmo-ai
2026-08-11T16:20:57.711854,35,Unlayer,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/unlayer
2026-08-11T16:20:57.711859,6,Query Vary,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/query-vary
2026-08-11T16:20:57.711864,4,RefineTrain AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/refinetrain-ai
2026-08-11T16:20:57.711870,25,SmartHelio,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/smarthelio
2026-08-11T16:20:57.711875,1,Blink,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/blink-new
2026-08-11T16:20:57.711880,24,KorrAI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/korrai
2026-08-11T16:20:57.711886,18,Sieve,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/sieve
2026-08-11T16:20:57.711891,20,Impossible Metals,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/impossible-metals
2026-08-11T16:20:57.711896,60,IoTFlows Inc,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/iotflows-inc
2026-08-11T16:20:57.711903,7,Rownd,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/rownd
2026-08-11T16:20:57.711908,3,Cellbyte,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/cellbyte
2026-08-11T16:20:57.711913,2,Andi,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/andi
2026-08-11T16:20:57.711919,56,GovDash,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/govdash
2026-08-11T16:20:57.711924,0,Instalab,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/instalab
2026-08-11T16:20:57.711929,2,PromptLoop,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/promptloop
2026-08-11T16:20:57.711940,3,Versable,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/versable
2026-08-11T16:20:57.711946,31,Flagright,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/flagright
2026-08-11T16:20:57.711951,10,Heptabase,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/heptabase
2026-08-11T16:20:57.711956,7,Bobidi,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/bobidi
2026-08-11T16:20:57.711962,20,Gym Class,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/gym-class
2026-08-11T16:20:57.711967,8,Cotera,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/cotera
2026-08-11T16:20:57.711972,4,Nyckel,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/nyckel
2026-08-11T16:20:57.711978,3,Lovage,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/lovage
2026-08-11T16:20:57.711983,14,Armilla AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/armilla-ai
2026-08-11T16:20:57.711988,6,Workflow86,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/workflow86
2026-08-11T16:20:57.711993,9,Emobi,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/emobi
2026-08-11T16:20:57.711999,35,Talentropy.ai,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/talentropy-ai
2026-08-11T16:20:57.712004,4,Cerebrium,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/cerebrium
2026-08-11T16:20:57.712009,5,Spinach AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/spinach-ai
2026-08-11T16:20:57.712014,4,Airwork,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/airwork
2026-08-11T16:20:57.712020,15,Cogram,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/cogram
2026-08-11T16:20:57.712025,11,VantedgeAI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/vantedgeai
2026-08-11T16:20:57.712030,8,Strac,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/strac
2026-08-11T16:20:57.712035,95,Fathom,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/fathom
2026-08-11T16:20:57.712041,30,Spade,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/spade
2026-08-11T16:20:57.712046,5,Beam,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/beam
2026-08-11T16:20:57.712051,10,Axross Pte Ltd,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/axross-pte-ltd
2026-08-11T16:20:57.712056,1,AYC Fund,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/ayc-fund
2026-08-11T16:20:57.712062,20,Fintelite,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/fintelite
2026-08-11T16:20:57.712067,50,Zuma,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/resident-boost
2026-08-11T16:20:57.712073,7,Sphere,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/sphere
2026-08-11T16:20:57.712078,3,Kenobi,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/kenobi
2026-08-11T16:20:57.712083,270,Humand,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/humand
2026-08-11T16:20:57.712088,150,Taktile,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/taktile
2026-08-11T16:20:57.712093,6,Modernbanc,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/modernbanc
2026-08-11T16:20:57.712098,12,Zensors,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/zensors-inc
2026-08-11T16:20:57.712103,11,Tenyks,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/tenyks
2026-08-11T16:20:57.712109,,Soco,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/soco
2026-08-11T16:20:57.712117,6,Medium Biosciences,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/medium-biosciences
2026-08-11T16:20:57.712123,12,Telmai,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/telmai
2026-08-11T16:20:57.712128,7,Mindstate Design Labs,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/mindstate-design-labs
2026-08-11T16:20:57.712134,10,Vibe Kanban,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/vibe-kanban
2026-08-11T16:20:57.712139,15,MobileBoost,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/mobileboost
2026-08-11T16:20:57.712145,60,Swipe,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/swipe-2
2026-08-11T16:20:57.712150,7,Coinrule,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/coinrule
2026-08-11T16:20:57.712155,35,Writesonic,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/writesonic
2026-08-11T16:20:57.712160,20,Neodocs,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/neodocs
2026-08-11T16:20:57.712166,25,Superwall,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/staffbar
2026-08-11T16:20:57.712171,25,Mach9,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/mach9
2026-08-11T16:20:57.712176,7,Potion,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/potion
2026-08-11T16:20:57.712182,3,Warpfy,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/warpfy
2026-08-11T16:20:57.712187,3,Caire Health,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/caire-health
2026-08-11T16:20:57.712192,75,Exa,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/exa
2026-08-11T16:20:57.712198,10,Coulomb AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/coulomb-ai
2026-08-11T16:20:57.712203,4,Hyperbrowser,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/hyperbrowser
2026-08-11T16:20:57.712208,4,Shape,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/shape
2026-08-11T16:20:57.712214,8,Output Biosciences,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/output
2026-08-11T16:20:57.712219,2,Sentiyen,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/sentiyen
2026-08-11T16:20:57.712224,6,Redbean,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/redbean
2026-08-11T16:20:57.712230,65,Confido,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/confido
2026-08-11T16:20:57.712235,20,Tiriel AI,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/tiriel-ai
2026-08-11T16:20:57.712241,20,Replo,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/replo
2026-08-11T16:20:57.712246,35,Konta.com,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/konta-com
2026-08-11T16:20:57.712251,63,Verihubs,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/verihubs
